geo,sex_ratio_15_49_years,time
zmb,98.27,1960
zmb,99.03,1965
zmb,98.90,1970
zmb,99.01,1975
zmb,99.15,1980
zmb,99.10,1985
zmb,98.96,1990
zmb,98.77,1995
zmb,98.70,2000
zmb,100.30,2005
zmb,102.00,2010
zmb,102.80,2015
zmb,102.60,2020
zmb,102.20,2025
zmb,102.00,2030
zmb,101.80,2035
zmb,101.70,2040
zmb,101.60,2045
zmb,101.50,2050
zwe,99.78,1950
zwe,100.40,1955
zwe,100.60,1960
zwe,100.60,1965
zwe,99.94,1970
zwe,99.54,1975
zwe,98.78,1980
zwe,99.16,1985
zwe,98.86,1990
zwe,96.39,1995
zwe,94.12,2000
zwe,93.72,2005
zwe,96.13,2010
zwe,100.60,2015
zwe,102.40,2020
zwe,102.40,2025
zwe,102.00,2030
zwe,101.80,2035
zwe,101.50,2040
zwe,101.30,2045
zwe,101.00,2050
